pID,condition,target,distractor,start_time,typed_input,keypress_times,cleaned_response,cleaned_typingTimes,response_type,response_check,subj,trialNum,onset_time,onset_latency,edit_type
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,glass,XXXXX,1645551892583,"g,l,a,s,s,(Enter)",16455518936261642e61,glass_,16455518936261642e61,pass,pass-target,93,67,1645551893626,743,NA
f0fb6ef66904fe48b3a9f3051ecd3904,UNREL,jug,windmill,1645551894174,"j,u,g,(Enter)",1645551895475164e36,jug_,1645551895475164e36,pass,pass-target,93,68,1645551895475,1001,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,rabbit,deer,1645551895920,"r,a,b,b,i,t,(Enter)",16455518971261652e74,rabbit_,16455518971261652e74,pass,pass-target,93,69,1645551897126,906,NA
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,wardrobe,XXXXX,1645551898120,"w,a,r,d,r,o,b,e,(Enter)",16455518991131648e100,wardrobe_,16455518991131648e100,pass,pass-target,93,70,1645551899113,693,NA
f0fb6ef66904fe48b3a9f3051ecd3904,ID,jug,jug,1645551900422,"j,u,g,(Enter)",1645551901409165e36,jug_,1645551901409165e36,pass,pass-target,93,71,1645551901409,687,NA
f0fb6ef66904fe48b3a9f3051ecd3904,UNREL,bike,wardrobe,1645551901882,"b,i,k,e,(Enter)",16455519031241647e48,bike_,16455519031241647e48,pass,pass-target,93,72,1645551903124,942,NA
f0fb6ef66904fe48b3a9f3051ecd3904,ID,cup,cup,1645551903685,"c,u,p,(Enter)",16455519046651645e35,cup_,16455519046651645e35,pass,pass-target,93,73,1645551904665,680,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,factory,windmill,1645551905261,"f,a,c,t,o,r,y,(Enter)",16455519064361635e87,factory_,16455519064361635e87,pass,pass-target,93,74,1645551906436,875,NA
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,bike,XXXXX,1645551907279,"b,i,k,e,(Enter)",1645551908316164e49,bike_,1645551908316164e49,pass,pass-target,93,75,1645551908316,737,NA
f0fb6ef66904fe48b3a9f3051ecd3904,UNREL,nose,factory,1645551908840,"n,o,s,e,(Enter)",16455519099571653e48,nose_,16455519099571653e48,pass,pass-target,93,76,1645551909957,817,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,vest,coat,1645551910796,"v,e,s,t,(Enter)",1645551911971165e49,vest_,1645551911971165e49,pass,pass-target,93,77,1645551911971,875,NA
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,nose,XXXXX,1645551912384,"n,o,s,e,(Enter)",16455519133191645e48,nose_,16455519133191645e48,pass,pass-target,93,78,1645551913319,635,NA
f0fb6ef66904fe48b3a9f3051ecd3904,ID,train,train,1645551913679,"t,r,a,i,n,(Enter)",16455519146511634e61,train_,16455519146511634e61,pass,pass-target,93,79,1645551914651,672,NA
f0fb6ef66904fe48b3a9f3051ecd3904,UNREL,windmill,jug,1645551915313,"w,i,n,d,m,i,l,l,(Enter)",16455519162321624e100,windmill_,16455519162321624e100,pass,pass-target,93,80,1645551916232,619,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,sword,dagger,1645551920110,"s,w,o,r,d,(Enter)",16455519213371646e61,sword_,16455519213371646e61,pass,pass-target,93,82,1645551921337,927,NA
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,dagger,XXXXX,1645551922106,"d,a,g,g,e,r,(Enter)",1645551923095164e75,dagger_,1645551923095164e75,pass,pass-target,93,83,1645551923095,689,NA
f0fb6ef66904fe48b3a9f3051ecd3904,UNREL,church,rabbit,1645551924297,"c,u,r,c,h,(Enter)",16455519257941647e61,curch_,16455519257941647e61,pass,pass-target,93,84,1645551925794,1197,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,glass,plate,1645551926785,"g,l,a,s,s,(Enter)",16455519279881655e61,glass_,16455519279881655e61,pass,pass-target,93,85,1645551927988,903,NA
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,tortoise,XXXXX,1645551928747,"t,o,r,t,o,i,s,e,(Enter)",1645551929763163e101,tortoise_,1645551929763163e101,pass,pass-target,93,86,1645551929763,716,NA
f0fb6ef66904fe48b3a9f3051ecd3904,ID,windmill,windmill,1645551930590,"w,i,n,d,m,i,l,l,(Enter)",16455519315331644e100,windmill_,16455519315331644e100,pass,pass-target,93,87,1645551931533,643,NA
f0fb6ef66904fe48b3a9f3051ecd3904,ID,sweater,sweater,1645551935244,"s,w,e,a,t,e,r,(Enter)",1645551936213164e88,sweater_,1645551936213164e88,pass,pass-target,93,89,1645551936213,669,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,deer,rabbit,1645551937146,"d,e,e,r,(Enter)",16455519383671638e48,deer_,16455519383671638e48,pass,pass-target,93,90,1645551938367,921,NA
f0fb6ef66904fe48b3a9f3051ecd3904,UNREL,factory,nose,1645551941085,"f,a,c,t,o,r,y,(Enter)",16455519422701647e87,factory_,16455519422701647e87,pass,pass-target,93,92,1645551942270,885,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,cannon,pistol,1645551943355,"c,a,n,n,o,n,(Enter)",16455519444261637e74,cannon_,16455519444261637e74,pass,pass-target,93,93,1645551944426,771,NA
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,coat,XXXXX,1645551945275,"c,o,a,t,(Enter)",1645551946180164e49,coat_,1645551946180164e49,pass,pass-target,93,94,1645551946180,605,NA
f0fb6ef66904fe48b3a9f3051ecd3904,ID,nose,nose,1645551946785,"n,o,s,e,(Enter)",16455519477671636e48,nose_,16455519477671636e48,pass,pass-target,93,95,1645551947767,682,NA
f0fb6ef66904fe48b3a9f3051ecd3904,UNREL,cup,tortoise,1645551948223,"c,u,p,(Enter)",1645551949358164e36,cup_,1645551949358164e36,pass,pass-target,93,96,1645551949358,835,NA
f0fb6ef66904fe48b3a9f3051ecd3904,ID,vest,vest,1645551949918,"v,e,s,t,(Enter)",1645551952667165e49,vest_,1645551952667165e49,pass,pass-target,93,97,1645551952667,2449,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,plate,glass,1645551953105,"p,l,a,t,e,(Enter)",16455519545391642e61,plate_,16455519545391642e61,pass,pass-target,93,98,1645551954539,1134,NA
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,rabbit,XXXXX,1645551955080,"r,a,b,b,i,t,(Enter)",16455519560621652e74,rabbit_,16455519560621652e74,pass,pass-target,93,99,1645551956062,682,NA
f0fb6ef66904fe48b3a9f3051ecd3904,UNREL,desk,deer,1645551957015,"d,e,s,k,(Enter)",1645551958188164e49,desk_,1645551958188164e49,pass,pass-target,93,100,1645551958188,873,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,dagger,sword,1645551958684,"d,a,g,g,e,r,(Enter)",1645551959946165e75,dagger_,1645551959946165e75,pass,pass-target,93,101,1645551959946,962,NA
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,ear,XXXXX,1645551961035,"e,a,r,(Enter)",16455519620301646e35,ear_,16455519620301646e35,pass,pass-target,93,102,1645551962030,695,NA
f0fb6ef66904fe48b3a9f3051ecd3904,UNREL,cannon,plate,1645551965657,"c,a,n,n,o,n,(Enter)",16455519666841644e74,cannon_,16455519666841644e74,pass,pass-target,93,104,1645551966684,727,NA
f0fb6ef66904fe48b3a9f3051ecd3904,ID,dagger,dagger,1645551967455,"d,a,g,g,e,r,(Enter)",16455519683851649e74,dagger_,16455519683851649e74,pass,pass-target,93,105,1645551968385,630,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,jug,cup,1645551969343,"j,u,g,(Enter)",1645551970484165e36,jug_,1645551970484165e36,pass,pass-target,93,106,1645551970484,841,NA
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,skirt,XXXXX,1645551970970,"s,k,i,r,t,(Enter)",1.6455519719341651e+77,skirt_,1.6455519719341651e+77,pass,pass-target,93,107,1645551971934,664,NA
f0fb6ef66904fe48b3a9f3051ecd3904,UNREL,coat,castle,1645551972687,"c,o,a,t,(Enter)",16455519736411644e48,coat_,16455519736411644e48,pass,pass-target,93,108,1645551973641,654,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,cup,jug,1645551974268,"c,u,p,(Enter)",16455519754781646e35,cup_,16455519754781646e35,pass,pass-target,93,109,1645551975478,910,NA
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,windmill,XXXXX,1645551975913,"w,i,n,d,m,i,l,l,(Enter)",1645551976887164e101,windmill_,1645551976887164e101,pass,pass-target,93,110,1645551976887,674,NA
f0fb6ef66904fe48b3a9f3051ecd3904,ID,car,car,1645551977933,"c,a,r,(Enter)",16455519788601643e35,car_,16455519788601643e35,pass,pass-target,93,111,1645551978860,627,NA
f0fb6ef66904fe48b3a9f3051ecd3904,UNREL,glass,cannon,1645551979150,"g,l,a,s,s,(Enter)",16455519803721647e61,glass_,16455519803721647e61,pass,pass-target,93,112,1645551980372,922,NA
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,swan,XXXXX,1645551987324,"s,w,a,n,(Enter)",16455519882901648e48,swan_,16455519882901648e48,pass,pass-target,93,115,1645551988290,666,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,arm,nose,1645551992351,"a,r,m,(Enter)",16455519934691652e35,arm_,16455519934691652e35,pass,pass-target,93,117,1645551993469,818,NA
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,deer,XXXXX,1645551994604,"d,e,e,r,(Enter)",16455519955841632e48,deer_,16455519955841632e48,pass,pass-target,93,118,1645551995584,680,NA
f0fb6ef66904fe48b3a9f3051ecd3904,UNREL,leg,car,1645551999088,"l,e,g,(Enter)",1645552000172164e36,leg_,1645552000172164e36,pass,pass-target,93,120,1645552000172,784,NA
f0fb6ef66904fe48b3a9f3051ecd3904,ID,factory,factory,1645552000547,"f,a,c,t,o,r,y,(Enter)",16455520014941635e87,factory_,16455520014941635e87,pass,pass-target,93,121,1645552001494,647,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,ear,leg,1645552002349,"e,a,r,(Enter)",1.6455520032651644e+51,ear_,1.6455520032651644e+51,pass,pass-target,93,122,1645552003265,616,NA
f0fb6ef66904fe48b3a9f3051ecd3904,NEU,bed,XXXXX,1645552003631,"b,e,d,(Enter)",16455520048061654e35,bed_,16455520048061654e35,pass,pass-target,93,123,1645552004806,875,NA
f0fb6ef66904fe48b3a9f3051ecd3904,UNREL,ear,vest,1645552005068,"e,a,r,(Enter)",16455520062361645e35,ear_,16455520062361645e35,pass,pass-target,93,124,1645552006236,868,NA
f0fb6ef66904fe48b3a9f3051ecd3904,REL,table,wardrobe,1645552006518,"t,a,b,l,e,(Enter)",16455520082451638e61,table_,16455520082451638e61,pass,pass-target,93,125,1645552008245,1427,NA
f0fb6ef66904fe48b3a9f3051ecd3904,ID,deer,deer,1645552012005,"d,e,e,r,(Enter)",16455520128671633e48,deer_,16455520128671633e48,pass,pass-target,93,127,1645552012867,562,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,cannon,cannon,1645571133762,"c,a,n,n,o,n,(Enter)",16455711347691634e74,cannon_,16455711347691634e74,pass,pass-target,94,1,1645571134769,707,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,coat,vest,1645571135865,"c,o,a,t,(Enter)",16455711373711633e48,coat_,16455711373711633e48,pass,pass-target,94,2,1645571137371,1206,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,bed,XXXXX,1645571137769,"b,e,d,(Enter)",16455711388511647e35,bed_,16455711388511647e35,pass,pass-target,94,3,1645571138851,782,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,leg,car,1645571139112,"l,e,g,(Enter)",16455711404821653e35,leg_,16455711404821653e35,pass,pass-target,94,4,1645571140482,1070,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,wardrobe,table,1645571140836,"w,a,r,d,r,o,b,e,(Enter)",16455711420661648e100,wardrobe_,16455711420661648e100,pass,pass-target,94,5,1645571142066,930,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,ear,XXXXX,1645571143627,"e,a,r,(Enter)",16455711447011646e35,ear_,16455711447011646e35,pass,pass-target,94,6,1645571144701,774,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,church,church,1645571144952,"c,h,u,r,c,h,(Enter)",16455711459171655e74,church_,16455711459171655e74,pass,pass-target,94,7,1645571145917,665,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,coat,castle,1645571146674,"c,o,a,t,(Enter)",16455711478431633e48,coat_,16455711478431633e48,pass,pass-target,94,8,1645571147843,869,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,swan,swan,1645571148265,"s,w,a,n,(Enter)",16455711492661643e48,swan_,16455711492661643e48,pass,pass-target,94,9,1645571149266,701,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,sweater,skirt,1645571149725,"s,w,e,a,t,e,r,(Enter)",16455711511351631e87,sweater_,16455711511351631e87,pass,pass-target,94,10,1645571151135,1110,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,castle,XXXXX,1645571151911,"c,a,s,t,l,e,(Enter)",16455711534401633e74,castle_,16455711534401633e74,pass,pass-target,94,11,1645571153440,1229,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,ear,vest,1645571154428,"e,a,r,(Enter)",1645571155651164e36,ear_,1645571155651164e36,pass,pass-target,94,12,1645571155651,923,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,train,XXXXX,1645571158414,"t,r,a,i,n,(Enter)",16455711596571646e61,train_,16455711596571646e61,pass,pass-target,94,14,1645571159657,943,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,plane,plane,1645571160278,"p,l,a,n,e,(Enter)",16455711612691646e61,plane_,16455711612691646e61,pass,pass-target,94,15,1645571161269,691,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,church,castle,1645571170272,"c,h,u,r,c,h,(Enter)",16455711718411634e74,church_,16455711718411634e74,pass,pass-target,94,18,1645571171841,1269,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,sweater,XXXXX,1645571173010,"s,w,e,a,t,e,r,(Enter)",16455711743231648e87,sweater_,16455711743231648e87,pass,pass-target,94,19,1645571174323,1013,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,cannon,plate,1645571175127,"c,a,n,n,o,n,(Enter)",16455711766581639e74,cannon_,16455711766581639e74,pass,pass-target,94,20,1645571176658,1231,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,windmill,factory,1645571177367,"w,i,n,d,m,i,l,l,(Enter)",16455711794891662e100,windmill_,16455711794891662e100,pass,pass-target,94,21,1645571179489,1822,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,rabbit,XXXXX,1645571180522,"r,a,b,b,i,t,(Enter)",16455711815591653e74,rabbit_,16455711815591653e74,pass,pass-target,94,22,1645571181559,737,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,factory,nose,1645571185387,"f,a,c,t,o,r,y,(Enter)",16455711868241665e87,factory_,16455711868241665e87,pass,pass-target,94,24,1645571186824,1137,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,vest,coat,1645571189479,"v,e,s,t,(Enter)",16455711907841632e48,vest_,16455711907841632e48,pass,pass-target,94,26,1645571190784,1005,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,windmill,XXXXX,1645571191220,"w,i,n,d,m,i,l,l,(Enter)",16455711923291637e100,windmill_,16455711923291637e100,pass,pass-target,94,27,1645571192329,809,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,skirt,swan,1645571193375,"s,k,i,r,t,(Enter)",1645571194664164e62,skirt_,1645571194664164e62,pass,pass-target,94,28,1645571194664,989,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,bike,train,1645571195418,"b,i,k,e,(Enter)",1645571196630164e49,bike_,1645571196630164e49,pass,pass-target,94,29,1645571196630,912,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,plate,XXXXX,1645571197151,"p,l,a,t,e,(Enter)",1645571198253165e62,plate_,1645571198253165e62,pass,pass-target,94,30,1645571198253,802,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,pistol,pistol,1645571198729,"p,i,s,t,o,l,(Enter)",16455712004581649e74,pistol_,16455712004581649e74,pass,pass-target,94,31,1645571200458,1429,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,desk,deer,1645571201442,"d,e,s,k,(Enter)",16455712029891654e48,desk_,16455712029891654e48,pass,pass-target,94,32,1645571202989,1247,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,bike,bike,1645571203484,"b,i,k,e,(Enter)",16455712044501643e48,bike_,16455712044501643e48,pass,pass-target,94,33,1645571204450,666,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,factory,XXXXX,1645571206996,"f,a,c,t,o,r,y,(Enter)",16455712081201646e87,factory_,16455712081201646e87,pass,pass-target,94,35,1645571208120,824,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,jug,windmill,1645571208863,"j,u,g,(Enter)",16455712108831646e35,jug_,16455712108831646e35,pass,pass-target,94,36,1645571210883,1720,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,swan,tortoise,1645571211284,"s,w,a,n,(Enter)",1645571212543164e49,swan_,1645571212543164e49,pass,pass-target,94,37,1645571212543,959,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,coat,coat,1645571215219,"c,o,a,t,(Enter)",16455712163341643e48,coat_,16455712163341643e48,pass,pass-target,94,39,1645571216334,815,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,arm,train,1645571216734,"a,r,m,(Enter)",1645571218179165e36,arm_,1645571218179165e36,pass,pass-target,94,40,1645571218179,1145,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,windmill,windmill,1645571218486,"w,i,n,d,m,i,l,l,(Enter)",16455712194831665e100,windmill_,16455712194831665e100,pass,pass-target,94,41,1645571219483,697,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,plate,glass,1645571220457,"p,l,a,t,e,(Enter)",1645571221565164e62,plate_,1645571221565164e62,pass,pass-target,94,42,1645571221565,808,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,pistol,bed,1645571224478,"p,i,s,t,o,l,(Enter)",16455712257691649e74,pistol_,16455712257691649e74,pass,pass-target,94,44,1645571225769,991,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,table,wardrobe,1645571226557,"t,a,b,l,e,(Enter)",1645571228125165e62,table_,1645571228125165e62,pass,pass-target,94,45,1645571228125,1268,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,glass,XXXXX,1645571228783,"g,l,a,s,s,(Enter)",16455712305201645e61,glass_,16455712305201645e61,pass,pass-target,94,46,1645571230520,1437,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,ear,ear,1645571231145,"e,a,r,(Enter)",16455712321441644e35,ear_,16455712321441644e35,pass,pass-target,94,47,1645571232144,699,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,table,table,1645571235149,"t,a,b,l,e,(Enter)",16455712362311647e61,table_,16455712362311647e61,pass,pass-target,94,49,1645571236231,782,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,cup,XXXXX,1645571240036,"c,u,p,(Enter)",16455712411221644e35,cup_,16455712411221644e35,pass,pass-target,94,51,1645571241122,786,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,bed,pistol,1645571241694,"b,e,d,(Enter)",16455712429731652e35,bed_,16455712429731652e35,pass,pass-target,94,52,1645571242973,979,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,castle,church,1645571243241,"c,a,s,t,l,e,(Enter)",16455712446431646e74,castle_,16455712446431646e74,pass,pass-target,94,53,1645571244643,1102,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,deer,XXXXX,1645571245391,"d,e,e,r,(Enter)",16455712464531634e48,deer_,16455712464531634e48,pass,pass-target,94,54,1645571246453,762,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,factory,factory,1645571246926,"f,a,c,t,o,r,y,(Enter)",1645571247850164e88,factory_,1645571247850164e88,pass,pass-target,94,55,1645571247850,624,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,castle,coat,1645571248577,"c,a,s,t,l,e,(Enter)",16455712499201638e74,castle_,16455712499201638e74,pass,pass-target,94,56,1645571249920,1043,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,arm,arm,1645571250634,"a,r,m,(Enter)",16455712516661635e35,arm_,16455712516661635e35,pass,pass-target,94,57,1645571251666,732,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,skirt,sweater,1645571251975,"s,k,i,r,t,(Enter)",1645571253078165e62,skirt_,1645571253078165e62,pass,pass-target,94,58,1645571253078,803,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,cannon,XXXXX,1645571253643,"c,a,n,n,o,n,(Enter)",16455712548241644e74,cannon_,16455712548241644e74,pass,pass-target,94,59,1645571254824,881,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,wardrobe,bike,1645571255602,"w,a,r,d,r,o,b,e,(Enter)",16455712569531655e100,wardrobe_,16455712569531655e100,pass,pass-target,94,60,1645571256953,1051,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,cannon,pistol,1645571258289,"c,a,n,n,o,n,(Enter)",16455712594641644e74,cannon_,16455712594641644e74,pass,pass-target,94,61,1645571259464,875,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,desk,desk,1645571262494,"d,e,s,k,(Enter)",16455712634101642e48,desk_,16455712634101642e48,pass,pass-target,94,63,1645571263410,616,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,bike,wardrobe,1645571264027,"b,i,k,e,(Enter)",16455712653541642e48,bike_,16455712653541642e48,pass,pass-target,94,64,1645571265354,1027,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,sweater,sweater,1645571266142,"s,w,e,a,t,e,r,(Enter)",16455712670861654e87,sweater_,16455712670861654e87,pass,pass-target,94,65,1645571267086,644,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,sword,dagger,1645571267823,"s,w,o,r,d,(Enter)",16455712696051658e61,sword_,16455712696051658e61,pass,pass-target,94,66,1645571269605,1482,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,swan,XXXXX,1645571270291,"s,w,a,n,(Enter)",16455712713611642e48,swan_,16455712713611642e48,pass,pass-target,94,67,1645571271361,770,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,plate,cannon,1645571271822,"p,l,a,t,e,(Enter)",1645571273192166e62,plate_,1645571273192166e62,pass,pass-target,94,68,1645571273192,1070,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,sword,XXXXX,1645571276036,"s,w,o,r,d,(Enter)",16455712771111639e61,sword_,16455712771111639e61,pass,pass-target,94,70,1645571277111,775,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,nose,nose,1645571278017,"n,o,s,e,(Enter)",16455712790051627e48,nose_,16455712790051627e48,pass,pass-target,94,71,1645571279005,688,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,windmill,jug,1645571279306,"w,i,n,d,m,i,l,l,(Enter)",1645571280723165e101,windmill_,1645571280723165e101,pass,pass-target,94,72,1645571280723,1117,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,plane,car,1645571284405,"p,l,a,n,e,(Enter)",16455712855671642e61,plane_,16455712855671642e61,pass,pass-target,94,74,1645571285567,862,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,dagger,XXXXX,1645571286032,"d,a,g,g,e,r,(Enter)",16455712870291642e74,dagger_,16455712870291642e74,pass,pass-target,94,75,1645571287029,697,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,car,plane,1645571291233,"c,a,r,(Enter)",1645571292550165e36,car_,1645571292550165e36,pass,pass-target,94,77,1645571292550,1017,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,nose,XXXXX,1645571292918,"n,o,s,e,(Enter)",16455712939601638e48,nose_,16455712939601638e48,pass,pass-target,94,78,1645571293960,742,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,sword,sword,1645571294288,"s,w,o,r,d,(Enter)",16455712952701646e61,sword_,16455712952701646e61,pass,pass-target,94,79,1645571295270,682,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,leg,leg,1645571297768,"l,e,g,(Enter)",16455712987661642e35,leg_,16455712987661642e35,pass,pass-target,94,81,1645571298766,698,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,desk,bed,1645571299008,"d,e,s,k,(Enter)",16455713005751643e48,desk_,16455713005751643e48,pass,pass-target,94,82,1645571300575,1267,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,vest,XXXXX,1645571300945,"v,e,s,t,(Enter)",16455713022111646e48,vest_,16455713022111646e48,pass,pass-target,94,83,1645571302211,966,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,nose,factory,1645571302524,"n,o,s,e,(Enter)",16455713037871646e48,nose_,16455713037871646e48,pass,pass-target,94,84,1645571303787,963,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,jug,jug,1645571308160,"j,u,g,(Enter)",16455713094171644e35,jug_,16455713094171644e35,pass,pass-target,94,87,1645571309417,957,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,car,leg,1645571309771,"c,a,r,(Enter)",16455713109851647e35,car_,16455713109851647e35,pass,pass-target,94,88,1645571310985,914,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,castle,castle,1645571311335,"c,a,s,t,l,e,(Enter)",16455713122511653e74,castle_,16455713122511653e74,pass,pass-target,94,89,1645571312251,616,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,tortoise,cup,1645571318955,"t,o,r,o,i,s,e,(Enter)",16455713203891655e87,toroise_,16455713203891655e87,pass,pass-target,94,92,1645571320389,1134,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,arm,nose,1645571321423,"a,r,m,(Enter)",16455713228451652e35,arm_,16455713228451652e35,pass,pass-target,94,93,1645571322845,1122,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,plate,plate,1645571326261,"p,l,a,t,e,(Enter)",16455713272631647e61,plate_,16455713272631647e61,pass,pass-target,94,95,1645571327263,702,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,car,car,1645571330559,"c,a,r,(Enter)",16455713314951646e35,car_,16455713314951646e35,pass,pass-target,94,97,1645571331495,636,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,leg,XXXXX,1645571334599,"l,e,g,(Enter)",1645571335648164e36,leg_,1645571335648164e36,pass,pass-target,94,99,1645571335648,749,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,plane,glass,1645571335927,"p,l,a,n,e,(Enter)",16455713370111645e61,plane_,16455713370111645e61,pass,pass-target,94,100,1645571337011,784,NA
f25dd4a490b6c21a594a358bf77d3e09,REL,glass,plate,1645571337522,"g,l,a,s,s,(Enter)",1645571338946165e62,glass_,1645571338946165e62,pass,pass-target,94,101,1645571338946,1124,NA
f25dd4a490b6c21a594a358bf77d3e09,NEU,coat,XXXXX,1645571339426,"c,o,a,t,(Enter)",1645571340556165e49,coat_,1645571340556165e49,pass,pass-target,94,102,1645571340556,830,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,skirt,skirt,1645571340943,"s,k,i,r,t,(Enter)",1645571341890165e62,skirt_,1645571341890165e62,pass,pass-target,94,103,1645571341890,647,NA
f25dd4a490b6c21a594a358bf77d3e09,UNREL,cup,tortoise,1645571342337,"c,u,p,(Enter)",1645571343514164e36,cup_,1645571343514164e36,pass,pass-target,94,104,1645571343514,877,NA
f25dd4a490b6c21a594a358bf77d3e09,ID,bed,bed,1645571344018,"b,e,d,(Enter)",1645571345080164e36,bed_,1645571345080164e36,pass,pass-target,94,105,1645571345080,762,NA
